"DATE","BOROUGH","ZIP.CODE","LATITUDE","LONGITUDE","PERSONS.INJURED","PERSONS.KILLED","VEHICLE.1.TYPE","VEHICLE.2.TYPE","VEHICLE.1.FACTOR","VEHICLE.2.FACTOR","VEHICLE.3.FACTOR","VEHICLE.4.FACTOR","VEHICLE.5.FACTOR","day","month","hour","Classify"
2015-03-01,"BROOKLYN",11213,40.6711685,-73.9253282,0,0,"PASSENGER VEHICLE","PASSENGER VEHICLE","FATIGUED/DROWSY","FATIGUED/DROWSY","","","","Sun","Mar",14,"SAFE"
2015-03-01,"MANHATTAN",10016,40.7494844,-73.9753821,0,0,"TAXI","PASSENGER VEHICLE","PAVEMENT SLIPPERY","TURNING IMPROPERLY","","","","Sun","Mar",14,"SAFE"
2015-03-01,"MANHATTAN",10034,40.8648086,-73.9193623,0,0,"PASSENGER VEHICLE","PASSENGER VEHICLE","UNSPECIFIED","UNSPECIFIED","","","","Sun","Mar",14,"SAFE"
2015-03-01,"QUEENS",11433,40.6949823,-73.7900876,0,0,"PASSENGER VEHICLE","VAN","PAVEMENT SLIPPERY","UNSPECIFIED","","","","Sun","Mar",14,"SAFE"
2015-03-01,"MANHATTAN",10023,40.7717807,-73.9791936,0,0,"FIRE TRUCK","PASSENGER VEHICLE","UNSPECIFIED","UNSPECIFIED","","","","Sun","Mar",14,"SAFE"
2015-03-01,"MANHATTAN",10024,40.7827058,-73.9712245,0,0,"PASSENGER VEHICLE","PASSENGER VEHICLE","UNSPECIFIED","UNSPECIFIED","UNSPECIFIED","","","Sun","Mar",14,"SAFE"
2015-03-01,"QUEENS",11354,40.7653631,-73.8278647,0,0,"SPORT UTILITY/STATION WAGON","PASSENGER VEHICLE","PAVEMENT SLIPPERY","UNSPECIFIED","","","","Sun","Mar",14,"SAFE"
2015-03-01,"QUEENS",11357,40.7799249,-73.8060034,0,0,"PASSENGER VEHICLE","SPORT UTILITY/STATION WAGON","PRESCRIPTION MEDICATION","UNSPECIFIED","","","","Sun","Mar",14,"SAFE"
2015-03-01,"QUEENS",11426,40.7240375,-73.7256732,0,0,"SPORT UTILITY/STATION WAGON","SPORT UTILITY/STATION WAGON","UNSPECIFIED","UNSPECIFIED","","","","Sun","Mar",14,"SAFE"
2015-03-01,"QUEENS",11354,40.7636871,-73.8144329,2,0,"SPORT UTILITY/STATION WAGON","PASSENGER VEHICLE","PAVEMENT SLIPPERY","UNSPECIFIED","","","","Sun","Mar",14,"INJURED"
2015-03-01,"BROOKLYN",11212,40.6594846,-73.918295,0,0,"UNKNOWN","","UNSPECIFIED","UNSPECIFIED","","","","Sun","Mar",14,"SAFE"
2015-03-01,"BROOKLYN",11238,40.6811205,-73.9644216,0,0,"PASSENGER VEHICLE","PASSENGER VEHICLE","FATIGUED/DROWSY","FATIGUED/DROWSY","","","","Sun","Mar",14,"SAFE"
2015-03-01,"QUEENS",11360,40.7817277,-73.7841126,0,0,"PASSENGER VEHICLE","PASSENGER VEHICLE","PAVEMENT SLIPPERY","PAVEMENT SLIPPERY","","","","Sun","Mar",14,"SAFE"
2015-03-01,"QUEENS",11418,40.7009567,-73.8256651,0,0,"PASSENGER VEHICLE","PASSENGER VEHICLE","PAVEMENT SLIPPERY","UNSPECIFIED","","","","Sun","Mar",14,"SAFE"
2015-03-01,"QUEENS",11423,40.7162994,-73.7558878,1,0,"VAN","PASSENGER VEHICLE","PRESCRIPTION MEDICATION","UNSPECIFIED","","","","Sun","Mar",14,"INJURED"
2015-03-01,"QUEENS",11419,40.686027,-73.8250515,0,0,"PASSENGER VEHICLE","SPORT UTILITY/STATION WAGON","UNSPECIFIED","UNSPECIFIED","","","","Sun","Mar",14,"SAFE"
2015-03-01,"BROOKLYN",11224,40.5753038,-73.976609,0,0,"PASSENGER VEHICLE","PASSENGER VEHICLE","PAVEMENT SLIPPERY","UNSPECIFIED","","","","Sun","Mar",14,"SAFE"
2015-03-01,"BROOKLYN",11233,40.6784284,-73.9135597,0,0,"PASSENGER VEHICLE","UNKNOWN","UNSPECIFIED","UNSPECIFIED","","","","Sun","Mar",14,"SAFE"
2015-03-01,"QUEENS",11372,40.7491627,-73.889904,0,0,"SPORT UTILITY/STATION WAGON","PASSENGER VEHICLE","DRIVER INATTENTION/DISTRACTION","REACTION TO OTHER UNINVOLVED VEHICLE","","","","Sun","Mar",14,"SAFE"
2015-03-01,"QUEENS",11375,40.7196759,-73.8574778,0,0,"SPORT UTILITY/STATION WAGON","UNKNOWN","UNSPECIFIED","UNSPECIFIED","UNSPECIFIED","","","Sun","Mar",14,"SAFE"
2015-03-01,"QUEENS",11423,40.7138774,-73.7540462,0,0,"UNKNOWN","PASSENGER VEHICLE","UNSPECIFIED","UNSPECIFIED","","","","Sun","Mar",14,"SAFE"
2015-03-01,"BROOKLYN",11203,40.6552747,-73.931772,0,0,"PASSENGER VEHICLE","SPORT UTILITY/STATION WAGON","PAVEMENT SLIPPERY","UNSPECIFIED","","","","Sun","Mar",14,"SAFE"
2015-03-01,"QUEENS",11369,40.7585944,-73.8745114,0,0,"SPORT UTILITY/STATION WAGON","SPORT UTILITY/STATION WAGON","UNSPECIFIED","UNSPECIFIED","","","","Sun","Mar",14,"SAFE"
2015-03-01,"BRONX",10473,40.8154058,-73.8587034,0,0,"PASSENGER VEHICLE","PASSENGER VEHICLE","UNSPECIFIED","UNSPECIFIED","","","","Sun","Mar",14,"SAFE"
2015-03-01,"BROOKLYN",11221,40.6921483,-73.9194594,0,0,"OTHER","OTHER","UNSPECIFIED","UNSPECIFIED","","","","Sun","Mar",14,"SAFE"
2015-03-01,"QUEENS",11427,40.7328663,-73.7321859,1,0,"PASSENGER VEHICLE","PICK-UP TRUCK","OUTSIDE CAR DISTRACTION","UNSPECIFIED","","","","Sun","Mar",14,"INJURED"
2015-03-01,"STATEN ISLAND",10309,40.537456,-74.2213511,0,0,"SPORT UTILITY/STATION WAGON","SPORT UTILITY/STATION WAGON","UNSPECIFIED","UNSPECIFIED","","","","Sun","Mar",14,"SAFE"
2015-03-01,"MANHATTAN",10016,40.7425878,-73.9804117,0,0,"SPORT UTILITY/STATION WAGON","SPORT UTILITY/STATION WAGON","UNSPECIFIED","UNSPECIFIED","","","","Sun","Mar",14,"SAFE"
2015-03-01,"MANHATTAN",10035,40.8056394,-73.934392,0,0,"SPORT UTILITY/STATION WAGON","","PAVEMENT SLIPPERY","","","","","Sun","Mar",14,"SAFE"
2015-03-01,"MANHATTAN",10011,40.7428639,-74.0039696,0,0,"SPORT UTILITY/STATION WAGON","PASSENGER VEHICLE","UNSPECIFIED","UNSPECIFIED","","","","Sun","Mar",14,"SAFE"
2015-03-01,"BROOKLYN",11229,40.6117856,-73.9459999,0,0,"SPORT UTILITY/STATION WAGON","SPORT UTILITY/STATION WAGON","UNSPECIFIED","UNSPECIFIED","","","","Sun","Mar",14,"SAFE"
2015-03-01,"BROOKLYN",11231,40.6778404,-73.9937269,0,0,"SPORT UTILITY/STATION WAGON","SPORT UTILITY/STATION WAGON","UNSPECIFIED","UNSPECIFIED","","","","Sun","Mar",14,"SAFE"
2015-03-01,"MANHATTAN",10011,40.7410799,-74.0015553,0,0,"TAXI","PASSENGER VEHICLE","UNSPECIFIED","UNSPECIFIED","","","","Sun","Mar",14,"SAFE"
2015-03-01,"MANHATTAN",10023,40.7774101,-73.9787983,0,0,"TAXI","PASSENGER VEHICLE","UNSPECIFIED","UNSPECIFIED","","","","Sun","Mar",14,"SAFE"
2015-03-01,"BROOKLYN",11208,40.6723897,-73.8746231,1,0,"PASSENGER VEHICLE","","UNSPECIFIED","","","","","Sun","Mar",14,"INJURED"
2015-03-01,"BROOKLYN",11218,40.6372957,-73.9682246,1,0,"PASSENGER VEHICLE","BUS","UNSPECIFIED","UNSPECIFIED","","","","Sun","Mar",14,"INJURED"
2015-03-01,"STATEN ISLAND",10312,40.5652377,-74.181395,1,0,"SPORT UTILITY/STATION WAGON","SPORT UTILITY/STATION WAGON","UNSPECIFIED","UNSPECIFIED","","","","Sun","Mar",14,"INJURED"
2015-03-01,"BROOKLYN",11203,40.6446733,-73.9257218,0,0,"SPORT UTILITY/STATION WAGON","UNKNOWN","UNSPECIFIED","UNSPECIFIED","","","","Sun","Mar",14,"SAFE"
2015-03-01,"BRONX",10469,40.8830204,-73.8532436,0,0,"PASSENGER VEHICLE","PASSENGER VEHICLE","UNSPECIFIED","UNSPECIFIED","","","","Sun","Mar",14,"SAFE"
2015-03-01,"BROOKLYN",11220,40.6404149,-74.0116096,0,0,"PASSENGER VEHICLE","PASSENGER VEHICLE","PAVEMENT SLIPPERY","UNSPECIFIED","","","","Sun","Mar",14,"SAFE"
2015-03-01,"BROOKLYN",11207,40.6618355,-73.8931046,0,0,"PASSENGER VEHICLE","PASSENGER VEHICLE","UNSPECIFIED","UNSPECIFIED","","","","Sun","Mar",15,"SAFE"
2015-03-01,"BROOKLYN",11214,40.5822717,-73.986118,0,0,"SPORT UTILITY/STATION WAGON","SPORT UTILITY/STATION WAGON","DRIVER INATTENTION/DISTRACTION","DRIVER INATTENTION/DISTRACTION","UNSPECIFIED","","","Sun","Mar",15,"SAFE"
2015-03-01,"BROOKLYN",11223,40.5901115,-73.9742167,0,0,"PASSENGER VEHICLE","VAN","UNSPECIFIED","UNSPECIFIED","","","","Sun","Mar",15,"SAFE"
2015-03-01,"MANHATTAN",10012,40.7293104,-73.9978857,0,0,"TAXI","PASSENGER VEHICLE","PAVEMENT SLIPPERY","UNSPECIFIED","","","","Sun","Mar",15,"SAFE"
2015-03-01,"MANHATTAN",10013,40.718268,-74.0070525,0,0,"TAXI","SPORT UTILITY/STATION WAGON","PAVEMENT SLIPPERY","UNSPECIFIED","","","","Sun","Mar",15,"SAFE"
2015-03-01,"QUEENS",11355,40.7483881,-73.826916,0,0,"PASSENGER VEHICLE","UNKNOWN","UNSPECIFIED","UNSPECIFIED","","","","Sun","Mar",15,"SAFE"
2015-03-01,"QUEENS",11368,40.746764,-73.8667599,0,0,"PASSENGER VEHICLE","PASSENGER VEHICLE","FATIGUED/DROWSY","UNSPECIFIED","","","","Sun","Mar",15,"SAFE"
2015-03-01,"QUEENS",11373,40.7418418,-73.8810025,0,0,"PASSENGER VEHICLE","PASSENGER VEHICLE","PAVEMENT SLIPPERY","PAVEMENT SLIPPERY","","","","Sun","Mar",15,"SAFE"
2015-03-01,"QUEENS",11378,40.7336586,-73.9000688,0,0,"SPORT UTILITY/STATION WAGON","SPORT UTILITY/STATION WAGON","UNSPECIFIED","UNSPECIFIED","","","","Sun","Mar",15,"SAFE"
2015-03-01,"QUEENS",11379,40.7124417,-73.894019,0,0,"PASSENGER VEHICLE","PASSENGER VEHICLE","UNSPECIFIED","UNSPECIFIED","","","","Sun","Mar",15,"SAFE"
2015-03-01,"QUEENS",11422,40.6695631,-73.7392027,0,0,"SPORT UTILITY/STATION WAGON","PASSENGER VEHICLE","UNSPECIFIED","UNSPECIFIED","UNSPECIFIED","","","Sun","Mar",15,"SAFE"
2015-03-01,"QUEENS",11433,40.6893758,-73.7936967,0,0,"PASSENGER VEHICLE","SPORT UTILITY/STATION WAGON","OUTSIDE CAR DISTRACTION","UNSPECIFIED","","","","Sun","Mar",15,"SAFE"
2015-03-01,"STATEN ISLAND",10301,40.612305,-74.091923,0,0,"PASSENGER VEHICLE","","PAVEMENT SLIPPERY","","","","","Sun","Mar",15,"SAFE"
2015-03-01,"STATEN ISLAND",10308,40.5377004,-74.1500095,0,0,"SPORT UTILITY/STATION WAGON","SMALL COM VEH(4 TIRES)","PAVEMENT SLIPPERY","UNSPECIFIED","","","","Sun","Mar",15,"SAFE"
2015-03-01,"BRONX",10451,40.8234685,-73.92446,1,0,"UNKNOWN","","BACKING UNSAFELY","","","","","Sun","Mar",15,"INJURED"
2015-03-01,"BRONX",10470,40.8952213,-73.8800407,1,0,"PASSENGER VEHICLE","SMALL COM VEH(4 TIRES)","UNSPECIFIED","UNSPECIFIED","","","","Sun","Mar",15,"INJURED"
2015-03-01,"QUEENS",11373,40.7453038,-73.8901846,1,0,"SPORT UTILITY/STATION WAGON","SPORT UTILITY/STATION WAGON","PAVEMENT SLIPPERY","FATIGUED/DROWSY","","","","Sun","Mar",15,"INJURED"
2015-03-01,"QUEENS",11411,40.6909168,-73.7281786,1,0,"PASSENGER VEHICLE","","UNSPECIFIED","","","","","Sun","Mar",15,"INJURED"
2015-03-01,"QUEENS",11417,40.6719314,-73.8516353,1,0,"PASSENGER VEHICLE","SPORT UTILITY/STATION WAGON","UNSPECIFIED","UNSPECIFIED","","","","Sun","Mar",15,"INJURED"
2015-03-01,"QUEENS",11419,40.6836648,-73.8257752,1,0,"SPORT UTILITY/STATION WAGON","SPORT UTILITY/STATION WAGON","UNSPECIFIED","UNSPECIFIED","","","","Sun","Mar",15,"INJURED"
2015-03-01,"MANHATTAN",10016,40.746417,-73.9818325,0,0,"PASSENGER VEHICLE","UNKNOWN","TURNING IMPROPERLY","PAVEMENT SLIPPERY","","","","Sun","Mar",15,"SAFE"
2015-03-01,"MANHATTAN",10031,40.8217548,-73.9472386,0,0,"PASSENGER VEHICLE","PASSENGER VEHICLE","OTHER VEHICULAR","PAVEMENT SLIPPERY","","","","Sun","Mar",15,"SAFE"
2015-03-01,"QUEENS",11385,40.6948417,-73.9027487,1,0,"SPORT UTILITY/STATION WAGON","PASSENGER VEHICLE","UNSPECIFIED","UNSPECIFIED","UNSPECIFIED","","","Sun","Mar",15,"INJURED"
2015-03-01,"BRONX",10460,40.8419306,-73.8858146,0,0,"PASSENGER VEHICLE","","PAVEMENT SLIPPERY","","","","","Sun","Mar",15,"SAFE"
2015-03-01,"BRONX",10475,40.8831185,-73.825173,0,0,"PASSENGER VEHICLE","PASSENGER VEHICLE","UNSPECIFIED","UNSPECIFIED","","","","Sun","Mar",15,"SAFE"
2015-03-01,"MANHATTAN",10016,40.7457967,-73.9822801,0,0,"PASSENGER VEHICLE","PASSENGER VEHICLE","OUTSIDE CAR DISTRACTION","PAVEMENT SLIPPERY","","","","Sun","Mar",15,"SAFE"
2015-03-01,"BROOKLYN",11236,40.6393457,-73.8855668,0,0,"SPORT UTILITY/STATION WAGON","SPORT UTILITY/STATION WAGON","PAVEMENT SLIPPERY","UNSPECIFIED","","","","Sun","Mar",15,"SAFE"
2015-03-01,"MANHATTAN",10019,40.7641704,-73.9847336,0,0,"TAXI","PASSENGER VEHICLE","PAVEMENT SLIPPERY","UNSPECIFIED","","","","Sun","Mar",15,"SAFE"
2015-03-01,"MANHATTAN",10027,40.81512,-73.9587033,0,0,"PASSENGER VEHICLE","PASSENGER VEHICLE","FATIGUED/DROWSY","UNSPECIFIED","","","","Sun","Mar",15,"SAFE"
2015-03-01,"QUEENS",11413,40.6837337,-73.7512584,0,0,"PASSENGER VEHICLE","PASSENGER VEHICLE","UNSPECIFIED","UNSPECIFIED","","","","Sun","Mar",15,"SAFE"
2015-03-01,"BROOKLYN",11207,40.6618355,-73.8931046,0,0,"PASSENGER VEHICLE","UNKNOWN","UNSPECIFIED","UNSPECIFIED","","","","Sun","Mar",15,"SAFE"
2015-03-01,"MANHATTAN",10025,40.8054526,-73.9657639,0,0,"OTHER","PASSENGER VEHICLE","PAVEMENT SLIPPERY","UNSPECIFIED","","","","Sun","Mar",15,"SAFE"
2015-03-01,"BROOKLYN",11210,40.6212663,-73.9526059,0,0,"SPORT UTILITY/STATION WAGON","SPORT UTILITY/STATION WAGON","FATIGUED/DROWSY","UNSPECIFIED","","","","Sun","Mar",15,"SAFE"
2015-03-01,"BROOKLYN",11230,40.6293727,-73.9728541,0,0,"PASSENGER VEHICLE","SPORT UTILITY/STATION WAGON","PAVEMENT SLIPPERY","LOST CONSCIOUSNESS","","","","Sun","Mar",15,"SAFE"
2015-03-01,"MANHATTAN",10013,40.7229804,-74.0116023,0,0,"PASSENGER VEHICLE","SPORT UTILITY/STATION WAGON","FATIGUED/DROWSY","UNSPECIFIED","","","","Sun","Mar",15,"SAFE"
2015-03-01,"BROOKLYN",11212,40.6571755,-73.9210658,0,0,"PASSENGER VEHICLE","SPORT UTILITY/STATION WAGON","UNSPECIFIED","UNSPECIFIED","","","","Sun","Mar",15,"SAFE"
2015-03-01,"BROOKLYN",11217,40.6802669,-73.9746902,0,0,"PASSENGER VEHICLE","SPORT UTILITY/STATION WAGON","UNSPECIFIED","UNSPECIFIED","","","","Sun","Mar",15,"SAFE"
2015-03-01,"MANHATTAN",10010,40.7434507,-73.988192,0,0,"TAXI","TAXI","UNSPECIFIED","UNSPECIFIED","","","","Sun","Mar",15,"SAFE"
2015-03-01,"QUEENS",11369,40.7642305,-73.8755368,0,0,"SPORT UTILITY/STATION WAGON","SPORT UTILITY/STATION WAGON","UNSPECIFIED","UNSPECIFIED","","","","Sun","Mar",15,"SAFE"
2015-03-01,"QUEENS",11694,40.5816162,-73.8512239,0,0,"SPORT UTILITY/STATION WAGON","PICK-UP TRUCK","PAVEMENT SLIPPERY","UNSPECIFIED","","","","Sun","Mar",15,"SAFE"
2015-03-01,"QUEENS",11372,40.7553632,-73.8872263,0,0,"PASSENGER VEHICLE","SPORT UTILITY/STATION WAGON","DRIVER INATTENTION/DISTRACTION","UNSPECIFIED","","","","Sun","Mar",15,"SAFE"
2015-03-01,"MANHATTAN",10014,40.7393804,-74.0099416,1,0,"LIVERY VEHICLE","SPORT UTILITY/STATION WAGON","FATIGUED/DROWSY","UNSPECIFIED","","","","Sun","Mar",15,"INJURED"
2015-03-01,"BRONX",10466,40.8894274,-73.8629476,0,0,"OTHER","OTHER","UNSPECIFIED","UNSPECIFIED","","","","Sun","Mar",15,"SAFE"
2015-03-01,"BROOKLYN",11201,40.6960346,-73.9845292,0,0,"PASSENGER VEHICLE","PASSENGER VEHICLE","PAVEMENT SLIPPERY","UNSPECIFIED","","","","Sun","Mar",15,"SAFE"
2015-03-01,"BROOKLYN",11225,40.6641098,-73.960336,0,0,"PASSENGER VEHICLE","UNKNOWN","CELL PHONE (HAND-HELD)","UNSPECIFIED","","","","Sun","Mar",15,"SAFE"
2015-03-01,"MANHATTAN",10001,40.7454217,-73.9909669,0,0,"LIVERY VEHICLE","PASSENGER VEHICLE","UNSPECIFIED","UNSPECIFIED","","","","Sun","Mar",15,"SAFE"
2015-03-01,"QUEENS",11412,40.6940613,-73.7495178,0,0,"PASSENGER VEHICLE","PASSENGER VEHICLE","PAVEMENT SLIPPERY","UNSPECIFIED","","","","Sun","Mar",15,"SAFE"
2015-03-01,"MANHATTAN",10016,40.7484375,-73.9845604,1,0,"BUS","UNKNOWN","UNSPECIFIED","UNSPECIFIED","","","","Sun","Mar",15,"INJURED"
2015-03-01,"BRONX",10452,40.8357243,-73.921284,1,0,"SPORT UTILITY/STATION WAGON","SPORT UTILITY/STATION WAGON","OTHER VEHICULAR","FATIGUED/DROWSY","","","","Sun","Mar",15,"INJURED"
2015-03-01,"BROOKLYN",11214,40.5836578,-73.9865462,0,0,"PASSENGER VEHICLE","PASSENGER VEHICLE","DRIVER INATTENTION/DISTRACTION","DRIVER INATTENTION/DISTRACTION","","","","Sun","Mar",15,"SAFE"
2015-03-01,"BROOKLYN",11232,40.6574276,-73.9975023,0,0,"VAN","LARGE COM VEH(6 OR MORE TIRES)","PAVEMENT SLIPPERY","UNSPECIFIED","","","","Sun","Mar",15,"SAFE"
2015-03-01,"BRONX",10466,40.888554,-73.841054,0,0,"PASSENGER VEHICLE","PASSENGER VEHICLE","UNSPECIFIED","UNSPECIFIED","","","","Sun","Mar",15,"SAFE"
2015-03-01,"BROOKLYN",11208,40.6652456,-73.8751231,0,0,"SPORT UTILITY/STATION WAGON","PASSENGER VEHICLE","UNSPECIFIED","UNSPECIFIED","","","","Sun","Mar",15,"SAFE"
2015-03-01,"BROOKLYN",11220,40.6381529,-74.013962,0,0,"PASSENGER VEHICLE","PASSENGER VEHICLE","FATIGUED/DROWSY","UNSPECIFIED","","","","Sun","Mar",15,"SAFE"
2015-03-01,"MANHATTAN",10028,40.7788219,-73.953985,0,0,"SPORT UTILITY/STATION WAGON","PASSENGER VEHICLE","FATIGUED/DROWSY","PAVEMENT SLIPPERY","","","","Sun","Mar",15,"SAFE"
2015-03-01,"QUEENS",11101,40.753996,-73.9424305,0,0,"PASSENGER VEHICLE","PASSENGER VEHICLE","FAILURE TO YIELD RIGHT-OF-WAY","UNSPECIFIED","","","","Sun","Mar",15,"SAFE"
2015-03-01,"QUEENS",11370,40.7657241,-73.8923819,0,0,"PASSENGER VEHICLE","","UNSPECIFIED","","","","","Sun","Mar",15,"SAFE"
2015-03-01,"QUEENS",11106,40.7600989,-73.921395,1,0,"PASSENGER VEHICLE","PASSENGER VEHICLE","UNSPECIFIED","UNSPECIFIED","","","","Sun","Mar",15,"INJURED"
2015-03-01,"QUEENS",11421,40.6858944,-73.8652337,2,0,"PASSENGER VEHICLE","PASSENGER VEHICLE","FATIGUED/DROWSY","UNSPECIFIED","","","","Sun","Mar",15,"INJURED"
2015-03-01,"BROOKLYN",11212,40.6607702,-73.9197423,0,0,"SPORT UTILITY/STATION WAGON","SPORT UTILITY/STATION WAGON","UNSPECIFIED","UNSPECIFIED","","","","Sun","Mar",15,"SAFE"
2015-03-01,"BRONX",10469,40.8790346,-73.8486201,0,0,"SPORT UTILITY/STATION WAGON","PASSENGER VEHICLE","UNSPECIFIED","UNSPECIFIED","","","","Sun","Mar",15,"SAFE"
2015-03-01,"BROOKLYN",11203,40.6482436,-73.9289936,0,0,"PASSENGER VEHICLE","PASSENGER VEHICLE","UNSPECIFIED","UNSPECIFIED","","","","Sun","Mar",15,"SAFE"
2015-03-01,"BRONX",10460,40.8358843,-73.8833965,0,0,"PASSENGER VEHICLE","PASSENGER VEHICLE","TIRE FAILURE/INADEQUATE","TRAFFIC CONTROL DISREGARDED","","","","Sun","Mar",15,"SAFE"
2015-03-01,"BROOKLYN",11212,40.6689755,-73.9066724,0,0,"PASSENGER VEHICLE","PASSENGER VEHICLE","PAVEMENT SLIPPERY","UNSPECIFIED","","","","Sun","Mar",15,"SAFE"
2015-03-01,"BROOKLYN",11215,40.6714586,-73.9910238,0,0,"SPORT UTILITY/STATION WAGON","PASSENGER VEHICLE","PAVEMENT SLIPPERY","UNSPECIFIED","UNSPECIFIED","","","Sun","Mar",15,"SAFE"
2015-03-01,"QUEENS",11421,40.6864472,-73.8548409,0,0,"PASSENGER VEHICLE","PASSENGER VEHICLE","UNSPECIFIED","UNSPECIFIED","","","","Sun","Mar",15,"SAFE"
2015-03-01,"MANHATTAN",10029,40.7934736,-73.9372571,1,0,"SPORT UTILITY/STATION WAGON","SPORT UTILITY/STATION WAGON","FATIGUED/DROWSY","FATIGUED/DROWSY","","","","Sun","Mar",15,"INJURED"
2015-03-01,"QUEENS",11422,40.6754631,-73.7338404,0,0,"PASSENGER VEHICLE","SPORT UTILITY/STATION WAGON","PAVEMENT SLIPPERY","UNSPECIFIED","","","","Sun","Mar",15,"SAFE"
2015-03-01,"BROOKLYN",11230,40.630599,-73.9703029,0,0,"SPORT UTILITY/STATION WAGON","PASSENGER VEHICLE","LOST CONSCIOUSNESS","TRAFFIC CONTROL DISREGARDED","","","","Sun","Mar",15,"SAFE"
2015-03-01,"MANHATTAN",10027,40.8038779,-73.946133,0,0,"TAXI","PASSENGER VEHICLE","LOST CONSCIOUSNESS","FATIGUED/DROWSY","","","","Sun","Mar",15,"SAFE"
2015-03-01,"MANHATTAN",10075,40.7726551,-73.9555525,0,0,"SPORT UTILITY/STATION WAGON","SPORT UTILITY/STATION WAGON","UNSPECIFIED","UNSPECIFIED","","","","Sun","Mar",15,"SAFE"
2015-03-01,"MANHATTAN",10025,40.7967393,-73.9609793,1,0,"PASSENGER VEHICLE","SPORT UTILITY/STATION WAGON","TRAFFIC CONTROL DISREGARDED","UNSPECIFIED","","","","Sun","Mar",15,"INJURED"
2015-03-01,"BRONX",10452,40.8427518,-73.9228189,0,0,"SPORT UTILITY/STATION WAGON","SMALL COM VEH(4 TIRES)","PAVEMENT SLIPPERY","FATIGUED/DROWSY","TRAFFIC CONTROL DISREGARDED","","","Sun","Mar",15,"SAFE"
2015-03-01,"STATEN ISLAND",10312,40.5610915,-74.1698275,0,0,"SPORT UTILITY/STATION WAGON","PASSENGER VEHICLE","DRIVER INATTENTION/DISTRACTION","UNSPECIFIED","","","","Sun","Mar",15,"SAFE"
2015-03-01,"STATEN ISLAND",10312,40.5610915,-74.1698275,0,0,"SPORT UTILITY/STATION WAGON","PASSENGER VEHICLE","DRIVER INATTENTION/DISTRACTION","UNSPECIFIED","","","","Sun","Mar",15,"SAFE"
2015-03-01,"BROOKLYN",11216,40.6857804,-73.9543917,0,0,"SPORT UTILITY/STATION WAGON","PASSENGER VEHICLE","LOST CONSCIOUSNESS","UNSPECIFIED","","","","Sun","Mar",15,"SAFE"
2015-03-01,"QUEENS",11355,40.7509692,-73.8257652,0,0,"PASSENGER VEHICLE","PASSENGER VEHICLE","UNSAFE SPEED","UNSPECIFIED","","","","Sun","Mar",15,"SAFE"
2015-03-01,"BRONX",10456,40.8327066,-73.9050515,0,0,"SPORT UTILITY/STATION WAGON","PASSENGER VEHICLE","FATIGUED/DROWSY","UNSPECIFIED","","","","Sun","Mar",16,"SAFE"
2015-03-01,"BRONX",10456,40.8330878,-73.9190322,0,0,"PASSENGER VEHICLE","","TRAFFIC CONTROL DISREGARDED","","","","","Sun","Mar",16,"SAFE"
2015-03-01,"BRONX",10466,40.8876728,-73.8470489,0,0,"OTHER","OTHER","UNSPECIFIED","UNSPECIFIED","","","","Sun","Mar",16,"SAFE"
2015-03-01,"BROOKLYN",11206,40.7013819,-73.9550915,0,0,"BUS","PASSENGER VEHICLE","OUTSIDE CAR DISTRACTION","UNSPECIFIED","","","","Sun","Mar",16,"SAFE"
2015-03-01,"BROOKLYN",11238,40.6714058,-73.9613194,0,0,"SPORT UTILITY/STATION WAGON","SPORT UTILITY/STATION WAGON","BRAKES DEFECTIVE","PAVEMENT SLIPPERY","","","","Sun","Mar",16,"SAFE"
2015-03-01,"QUEENS",11694,40.5775839,-73.8597645,0,0,"LIVERY VEHICLE","","PAVEMENT SLIPPERY","","","","","Sun","Mar",16,"SAFE"
2015-03-01,"STATEN ISLAND",10306,40.5603352,-74.1102707,0,0,"PASSENGER VEHICLE","PASSENGER VEHICLE","FAILURE TO YIELD RIGHT-OF-WAY","UNSPECIFIED","","","","Sun","Mar",16,"SAFE"
2015-03-01,"BROOKLYN",11238,40.6817692,-73.9675328,0,0,"PASSENGER VEHICLE","TAXI","FATIGUED/DROWSY","FATIGUED/DROWSY","","","","Sun","Mar",16,"SAFE"
2015-03-01,"QUEENS",11106,40.7675791,-73.9359494,0,0,"SPORT UTILITY/STATION WAGON","PASSENGER VEHICLE","PAVEMENT SLIPPERY","UNSPECIFIED","","","","Sun","Mar",16,"SAFE"
2015-03-01,"QUEENS",11355,40.7557442,-73.8307482,0,0,"PASSENGER VEHICLE","BUS","PAVEMENT SLIPPERY","UNSPECIFIED","","","","Sun","Mar",16,"SAFE"
2015-03-01,"QUEENS",11355,40.7571441,-73.8270918,0,0,"PASSENGER VEHICLE","PASSENGER VEHICLE","PAVEMENT SLIPPERY","UNSPECIFIED","","","","Sun","Mar",16,"SAFE"
2015-03-01,"STATEN ISLAND",10306,40.5603352,-74.1102707,0,0,"PASSENGER VEHICLE","UNKNOWN","OTHER VEHICULAR","UNSPECIFIED","","","","Sun","Mar",16,"SAFE"
2015-03-01,"STATEN ISLAND",10309,40.527667,-74.2302289,0,0,"PASSENGER VEHICLE","UNKNOWN","OTHER VEHICULAR","OTHER VEHICULAR","","","","Sun","Mar",16,"SAFE"
